Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Upholstery fabric for tubular steel chairs,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),c. 1925,Mercerized cotton and Eisengarn,"6 1/8 x 4 5/8"" (15.6 x 11.7 cm)",Phyllis B. Lambert Fund,76.1958.18,Design,Architecture & Design,1958-02-19,Y,2012,https://www.moma.org/collection/works/2012,https://www.moma.org/media/W1siZiIsIjUxODAyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2577d3b746f6accd,,,,,,15.5575,,11.7475,,
Upholstery fabric for tubular steel chairs,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),c. 1925,Cotton and Eisengarn,"6 3/4 x 2 3/8"" (17.1 x 6 cm)",Phyllis B. Lambert Fund,76.1958.19,Design,Architecture & Design,1958-02-19,Y,2013,https://www.moma.org/collection/works/2013,https://www.moma.org/media/W1siZiIsIjUxODAyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bd0e434942f349e8,,,,,,17.145,,6.0325,,
Upholstery Material,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),c. 1926,"Rayon, cellophane, and cotton","12 7/8 x 12 1/2"" (32.7 x 31.7 cm)",Phyllis B. Lambert Fund,76.1958.2,Design,Architecture & Design,1958-02-19,Y,2014,https://www.moma.org/collection/works/2014,https://www.moma.org/media/W1siZiIsIjIyNjQxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0542081bfe915a2c,,,,,,32.7026,,31.7,,
Upholstery fabric for tubular steel chairs,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),c. 1925,Mercerized cotton and Eisengarn,"4 1/8 x 2 3/4"" (10.5 x 7 cm)",Phyllis B. Lambert Fund,76.1958.20,Design,Architecture & Design,1958-02-19,Y,2015,https://www.moma.org/collection/works/2015,https://www.moma.org/media/W1siZiIsIjIyNjQwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=445bc9eb720e6d1b,,,,,,10.4775,,6.985,,
Upholstery fabric for tubular steel chairs,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),c. 1925,Mercerized cotton and Eisengarn,"4 5/8 x 2 9/16"" (11.8 x 6.5 cm)",Phyllis B. Lambert Fund,76.1958.21,Design,Architecture & Design,1958-02-19,Y,2016,https://www.moma.org/collection/works/2016,https://www.moma.org/media/W1siZiIsIjIyNjQwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=385a88786c8335ab,,,,,,11.8,,6.5088,,
Tablecloth material,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),1923–1928,Cotton and mercerized cotton,"13 x 8 1/2"" (33 x 21.6 cm)",Phyllis B. Lambert Fund,76.1958.3,Design,Architecture & Design,1958-02-19,Y,2017,https://www.moma.org/collection/works/2017,https://www.moma.org/media/W1siZiIsIjUxODAyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fb6225fe2737d6e5,,,,,,33.0,,21.6,,
Upholstery fabric for tubular steel chairs,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),1923–1928,"Cotton, wool, and horsehair","13 1/2 x 8"" (34.3 x 20.3 cm)",Phyllis B. Lambert Fund,76.1958.4,Design,Architecture & Design,1958-02-19,Y,2018,https://www.moma.org/collection/works/2018,https://www.moma.org/media/W1siZiIsIjUxODAyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=40c925236981cb75,,,,,,34.2901,,20.32,,
Reversible Drapery Material,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),1923-28,"Wool, rayon, and cotton","18 x 9 1/2"" (45.7 x 24.1 cm)",Phyllis B. Lambert Fund,76.1958.5,Design,Architecture & Design,1958-02-19,Y,2019,https://www.moma.org/collection/works/2019,https://www.moma.org/media/W1siZiIsIjIyNjQxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3074f3ca695b7489,,,,,,45.7201,,24.13,,
Suit Material,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),1925,"Wool, silk, and cotton","9 1/4 x 6"" (23.5 x 15.2 cm)",Phyllis B. Lambert Fund,76.1958.6,Design,Architecture & Design,1958-02-19,Y,2020,https://www.moma.org/collection/works/2020,https://www.moma.org/media/W1siZiIsIjIxMDE4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e881bcd1b9e88e7b,,,,,,23.495,,15.24,,
Reversible Coat Material,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),1926-27,"Wool, silk, and cotton","8 x 5 1/8"" (20.3 x 13 cm)",Phyllis B. Lambert Fund,76.1958.7,Design,Architecture & Design,1958-02-19,Y,2021,https://www.moma.org/collection/works/2021,https://www.moma.org/media/W1siZiIsIjUxODAyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=81a64abba9452e9f,,,,,,20.3,,13.0,,
Reversible Coat Material,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),1923-28,"Silk, wool, and cotton","7 5/8 x 6 1/4"" (19.4 x 15.9 cm)",Phyllis B. Lambert Fund,76.1958.8,Design,Architecture & Design,1958-02-19,Y,2022,https://www.moma.org/collection/works/2022,https://www.moma.org/media/W1siZiIsIjUxODAzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d7eaf91b361e8196,,,,,,19.3675,,15.875,,
Reversible Coat Material,Gunta Stölzl,5675,"(Swiss, born Germany. 1897–1983)",(Swiss),(1897),(1983),(female),1923-28,Wool and cotton,"8 1/8 x 8 1/8"" (20.6 x 20.6 cm)",Phyllis B. Lambert Fund,76.1958.9,Design,Architecture & Design,1958-02-19,Y,2023,https://www.moma.org/collection/works/2023,https://www.moma.org/media/W1siZiIsIjUxODAzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ad5f8a5a93f5b2bc,,,,,,20.6,,20.6,,
Beer Glasses,Unidentified Designer,6011,,(),(0),(0),(),Before 1946,Glass,"Each: 8 1/2 x 2 13/16"" (21.6 x 7.1 cm)",Purchase,88.1946.1-3,Design,Architecture & Design,1946-05-07,Y,2065,https://www.moma.org/collection/works/2065,https://www.moma.org/media/W1siZiIsIjIxMDIxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cf58b73bacb6f80d,,,,7.1438,21.59,,,,,
Highball Glasses,Unidentified Designer,6011,,(),(0),(0),(),Before 1946,Glass,"Each: 5 1/2 x 2 13/16"" (14 x 7.1 cm)",Purchase,89.1946.1-2,Design,Architecture & Design,1946-05-07,Y,2068,https://www.moma.org/collection/works/2068,https://www.moma.org/media/W1siZiIsIjIxMDIyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8bce21c60ca9ae91,,,,7.1438,13.97,,,,,
Tumblers,Unidentified Designer,6011,,(),(0),(0),(),Before 1946,Glass,"Each: 5 1/16 x 2 11/16"" (12.9 x 6.8 cm)",Purchase,90.1946.1-2,Design,Architecture & Design,1946-05-07,Y,2070,https://www.moma.org/collection/works/2070,https://www.moma.org/media/W1siZiIsIjIxMDIyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=083eadbe877f7dfb,,,,6.8263,12.8588,,,,,
Old-fashioned Glass,Unidentified Designer,6011,,(),(0),(0),(),Before 1946,Glass,"3 1/4 x 3 1/16"" (8.2 x 7.8 cm)",Purchase,91.1946,Design,Architecture & Design,1946-05-07,Y,2073,https://www.moma.org/collection/works/2073,https://www.moma.org/media/W1siZiIsIjIxMDIzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5c6661361e303384,,,,7.7788,8.2,,,,,
Mixing Bowl,Unidentified Designer,6011,,(),(0),(0),(),1942,Glass,"4 1/4 x 6 3/8"" (10.8 x 16.2 cm)",Purchase,93.1946,Design,Architecture & Design,1946-05-07,Y,2079,https://www.moma.org/collection/works/2079,https://www.moma.org/media/W1siZiIsIjIyODA4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=644e4a21e3c91375,,,,16.1925,10.8,,,,,
Bottle Opener,Unidentified Designer,6011,,(),(0),(0),(),1946,Stainless steel,"5 1/4 x 2 1/2"" (13.3 x 6.4 cm)","Gift of Edgar Kaufmann, Jr.",96.1946,Design,Architecture & Design,1946-05-07,Y,2086,https://www.moma.org/collection/works/2086,https://www.moma.org/media/W1siZiIsIjIxMDI1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=09b8db187bcba9c9,,,,,,13.3,,6.35,,
Plate,Unidentified Designer,6011,,(),(0),(0),(),Unknown,Glass,"diam. 8 1/8"" (20.6 cm)","Gift of Edgar Kaufmann, Jr.",98.1946,Design,Architecture & Design,1946-05-07,Y,2094,https://www.moma.org/collection/works/2094,https://www.moma.org/media/W1siZiIsIjIxMDI1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7a5981fbe796f2e2,,,,20.6375,,,,,,
Cigarette Box,Unidentified Designer,6011,,(),(0),(0),(),Unknown,Karelian birchwood,"1 15/16 x 6 3/4 x 3 5/8"" (4.9 x 17.2 x 9.2 cm)",Gift of Pennsylvania Drug Co.,100.1946,Design,Architecture & Design,1946-05-07,Y,2102,https://www.moma.org/collection/works/2102,https://www.moma.org/media/W1siZiIsIjIyNzkxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=919b8864a745959e,,,9.2,,4.9,,,17.2,,
Inkstand,Unidentified Designer,6011,,(),(0),(0),(),c. 1900,Copper-plated brass,"2 x 8 3/4"" (5.1 x 22.2 cm)",Phyllis B. Lambert Fund,104.1957.a-b,Design,Architecture & Design,1957-05-15,Y,2118,https://www.moma.org/collection/works/2118,https://www.moma.org/media/W1siZiIsIjIyNzkzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3809aa0c6bca468e,,,,,5.08,,,22.225,,
Cup and Saucer,Unidentified Designer,6011,,(),(0),(0),(),Before 1946,Pottery,,Gift of Monroe Wheeler,106.1946.a-b,Design,Architecture & Design,1946-05-07,N,2129,,,,,,,,,,,,
Hairbrush and Clothes Brush,Unidentified Designer,6011,,(),(0),(0),(),c. 1900,Sterling silver,".1 (hairbrush): 8 1/2 x 2 1/2"" (21.6 x 6.4 cm)
.2 (clothes brush): 1 3/8 x 5"" (3.5 x 12.7 cm)",Purchase Fund,106.1957.1-2,Design,Architecture & Design,1957-05-15,Y,2131,https://www.moma.org/collection/works/2131,https://www.moma.org/media/W1siZiIsIjIyNzk0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=00ad9226eb27b52b,,,,,,21.6,,6.4,,
Clothes Brush,Unidentified Designer,6011,,(),(0),(0),(),c. 1900,Sterling silver,"1 3/8 x 5"" (3.5 x 12.7cm)",Phyllis B. Lambert Fund,106.1957.2,Design,Architecture & Design,1957-05-15,N,2132,,,,,,,,12.7,,3.5,,
Set of Three Decorative Combs,Unidentified Designer,6013,(French),(French),(0),(0),(),c. 1900,"Tortoise shell, copper, mother-of-pearl, and colored glass paste",".1: 4 x 3 3/8"" (10.2 x 8.6 cm)
.2: 4 1/8 x 2 3/16"" (10.5 x 5.5 cm)
.3: 4 1/8 x 2 1/4"" (10.5 x 5.7 cm)",Gift of Madame Katia Granoff,110.1957.1-3,Design,Architecture & Design,1957-05-15,Y,2155,https://www.moma.org/collection/works/2155,https://www.moma.org/media/W1siZiIsIjIxMDI4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=210cc1bdab9c677f,,,,,10.2,,,8.6,,
Dessert Plate,Unidentified Designer,6011,,(),(0),(0),(),c. 1956,Molded glass,"3/4 x 7 3/4"" (1.9 x 19.7 cm)",Gift of Greta Daniel,130.1957,Design,Architecture & Design,1957-05-15,Y,2251,https://www.moma.org/collection/works/2251,https://www.moma.org/media/W1siZiIsIjUxNzkwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=17f6f67e62a8c985,,,,19.685,1.9,,,,,
Omega Desk-Dining Table,Hans Eichenberger,1696,"(Swiss, 1926 - 2024)",(Swiss),(1926),(2024),(male),1956,Chrome-plated tubular steel base and plastic laminated top,"28 x 63 x 31 1/2"" (71.1 x 160 x 80 cm)",Phyllis B. Lambert Fund,154.1958.1,Design,Architecture & Design,1958-12-04,Y,2286,https://www.moma.org/collection/works/2286,,,,80.0101600203,,71.1,,,160.0203200406,,
Cabinet,Benedikt Rohner,5002,(Swiss),(Swiss),(0),(0),(male),1956,Enameled steel,"24 x 18 x 29 1/2"" (61 x 45.7 x 74.9 cm)",Phyllis B. Lambert Fund,154.1958.2,Design,Architecture & Design,1958-12-04,Y,2287,https://www.moma.org/collection/works/2287,,,,74.9301498603,,60.9601219202,,,45.7200914402,,
Water Flasks,Kurt Zimmerli,133330,"(Swiss, born 1946)",(Swiss),(1946),(0),(),1992,Resin-coated aluminum and plastic,".1-.2: 9 3/4 x 2 7/8"" (24.8 x 7.3 cm)
.3: 5 7/16 x 2 7/8"" (13.8 x 7.3 cm)",Gift of the manufacturer,164.1993.1-3,Design,Architecture & Design,1993-05-04,Y,2340,https://www.moma.org/collection/works/2340,https://www.moma.org/media/W1siZiIsIjIyODQ4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=558ebfdb5724f16e,,,,7.3025,24.765,,,,,
Tablecloth,Unidentified Designer,6014,(German),(German),(0),(0),(),1923,Cotton,"59 1/2 x 55"" (151.1 x 139.7 cm)",Phyllis B. Lambert Fund,194.1958,Design,Architecture & Design,1958-12-04,Y,2476,https://www.moma.org/collection/works/2476,https://www.moma.org/media/W1siZiIsIjEzODgwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=866654a7ee28b5f2,,,,,,151.1,,139.7,,
Melting Crucible,Unidentified Designer,6011,,(),(0),(0),(),late 19th century,Graphite,"6 3/4 x 5 1/2"" (17.1 x 14 cm)",Gift of Mrs. V. Henry Rothschild,195.1948,Design,Architecture & Design,1948-03-17,Y,2480,https://www.moma.org/collection/works/2480,https://www.moma.org/media/W1siZiIsIjUxNzcxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b34818a806e0c886,,,,14.0,17.1,,,,,
Champion 3000 Adjustable Rigid-Frame Wheelchair,Rainer Küschall,3316,"(Swiss, born 1947)",(Swiss),(1947),(0),(male),1986,"Aluminum, rubber, plastic, and nylon","31 x 24 x 34"" (78.8 x 61 x 86.3 cm), seat h. 22"" (55.9 cm)",Gift of the manufacturer,146.1988,Design,Architecture & Design,1988-04-27,Y,2554,https://www.moma.org/collection/works/2554,https://www.moma.org/media/W1siZiIsIjIxMDQ1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=eff7bd0cd79fe666,,,86.3,,78.8,,,61.0,,
Bowl,Unidentified Designer,6011,,(),(0),(0),(),1940s,Glazed pottery,"2 11/16 x 4"" (6.8 x 10.2 cm)",Gift of Thomas D. Mabry,197.1948,Design,Architecture & Design,1948-03-17,Y,2589,https://www.moma.org/collection/works/2589,https://www.moma.org/media/W1siZiIsIjIxMDY1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3efd3f61a3b92277,,,,10.2,6.8,,,,,
Hook,Unidentified Designer,6011,,(),(0),(0),(),Before 1947,Chrome-plated brass,"4 3/8 x 2 13/16 x 3"" (11.1 x 7.1 x 7.6 cm)",Gift of Abercrombie & Fitch Co.,198.1947,Design,Architecture & Design,1947-06-17,N,2595,,,,,7.6,,11.1,,,7.1,,
Bowl,Unidentified Designer,6011,,(),(0),(0),(),Before 1948,Glazed pottery,"h. 2 11/16"" (6.8 cm), diam. 4"" (10.2 cm)",Gift of Thomas D. Mabry,198.1948,Design,Architecture & Design,1948-03-17,N,2596,,,,,,10.2,6.8,,,,,
Carafes,Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(male),1986,Silver,"Each: 11 7/8 x 5 x 3 1/4"" (30.2 x 12.7 x 8.3 cm)",Gift of Cleto Munari,198.1987.1-2,Design,Architecture & Design,1987-05-27,Y,2600,https://www.moma.org/collection/works/2600,https://www.moma.org/media/W1siZiIsIjIyODY3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=77c54d727ad1f500,,,8.255,,30.1626,,,12.7,,
Tumbler,Unidentified Designer,6011,,(),(0),(0),(),1940s,Glass,"h. 4 3/4"" (12.1 cm), diam. 2 5/8"" (6.7 cm)",Purchase,199.1947,Design,Architecture & Design,1947-06-17,Y,2603,https://www.moma.org/collection/works/2603,https://www.moma.org/media/W1siZiIsIjUxNzQ2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3bc45802cb19cf9d,,,,6.6675,12.1,,,,,
Battery Jar,Unidentified Designer,6011,,(),(0),(0),(),1940s,Glass,"7 x 5 5/16"" (17.8 x 13.5 cm)",Purchase,200.1947,Design,Architecture & Design,1947-06-17,Y,2611,https://www.moma.org/collection/works/2611,https://www.moma.org/media/W1siZiIsIjIxMDY2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ca665e4c38debecf,,,,13.4938,17.8,,,,,
Bowl,Unidentified Designer,6011,,(),(0),(0),(),c. 1945,Plastic,"2 5/16 x 5 1/4"" (5.9 x 13.4 cm)",Purchase,201.1947,Design,Architecture & Design,1947-06-17,Y,2618,https://www.moma.org/collection/works/2618,https://www.moma.org/media/W1siZiIsIjIxMDY3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=501b33518f36639b,,,,13.4,5.9,,,,,
Bracelet,Unidentified Designer,6011,,(),(0),(0),(),c.1940,Brass,"8 x 3/4"" (20.3 x 1.9 cm)",Purchase,204.1948,Design,Architecture & Design,1948-03-17,Y,2640,https://www.moma.org/collection/works/2640,https://www.moma.org/media/W1siZiIsIjUxNzcyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=47c870b0da1af5d8,,,,,,20.3,,1.9,,
Electric Wall Plugs,Max Bill,559,"(Swiss, 1908–1994)",(Swiss),(1908),(1994),(male),1956,Hardrubber heads,,Phyllis B. Lambert Fund,209.1958.1-6,Design,Architecture & Design,1958-12-04,N,2672,,,,,,,,,,,,
Display Stand for Oranges,Unidentified Designer,6011,,(),(0),(0),(),c.1946,Steel,"12 x 12 x 12"" (30.5 x 30.5 x 30.5 cm)","Edgar Kaufmann, Jr. Fund",210.1948,Design,Architecture & Design,1948-03-17,Y,2676,https://www.moma.org/collection/works/2676,https://www.moma.org/media/W1siZiIsIjIxMDY5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=033700429cf568e8,,,30.4801,,30.4801,,,30.4801,,
Basket,Unidentified Designer,6011,,(),(0),(0),(),Before 1948,Reed,"3 1/4 x 8 3/4 x 7"" (8.3 x 22.2 x 17.8 cm)","Gift of Edgar Kaufmann, Jr.",212.1948,Design,Architecture & Design,1948-03-17,N,2691,,,,,17.8,,8.3,,,22.2,,
Purse,Unidentified Designer,6011,,(),(0),(0),(),c. 1900,"Leather decorated with gilded silver, mother-of-pearl, and semi-precious stones","(closed): 3 1/4 x 4 1/2"" (8.3 x 11.4 cm)
(open): 6 3/4 x 4 1/2"" (17.2 x 11.4 cm)",Phyllis B. Lambert Fund,213.1957,Design,Architecture & Design,1957-10-09,Y,2700,https://www.moma.org/collection/works/2700,https://www.moma.org/media/W1siZiIsIjIyODc5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=dbebd0343cbb4f33,,,,,8.3,,,11.4,,
Glasses,Unidentified Designer,6017,(Mexican),(Mexican),(0),(0),(),1940s,Glass,".1: 2 1/4 x 2 1/4"" (5.7 x 5.7 cm)
.2: 1 7/8 x 2 1/4"" (4.7 x 5.7 cm)
.3: 2 1/16 x 2 3/8"" (5.3 x 6 cm)",Gift of Fred Leighton Inc.,215.1948.1-3,Design,Architecture & Design,1948-03-17,Y,2713,https://www.moma.org/collection/works/2713,https://www.moma.org/media/W1siZiIsIjIxMDcxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5c0f41d6478c128f,,,,5.7,5.7,,,,,
Café Sign,Unidentified Designer,6011,,(),(0),(0),(),c. 1900,Patinated bronze,"16 1/4 x 25 5/16"" (41.3 x 64.3 cm)",Gift of Joseph H. Heil,216.1968,Design,Architecture & Design,1968-03-07,Y,2727,https://www.moma.org/collection/works/2727,https://www.moma.org/media/W1siZiIsIjUxOTY0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=467f0835072cba67,,,,,41.2751,,,64.2939,,
Brandy Inhaler,Unidentified Designer,6015,(Dutch),(Dutch),(0),(0),(),Before 1934,Holland glass,"4 1/2 x 4"" (11.4 x 10.2 cm)",Gift of Ovington's,219.1934,Design,Architecture & Design,1934-04-01,Y,2753,https://www.moma.org/collection/works/2753,https://www.moma.org/media/W1siZiIsIjIxMDczNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f8f74a44870cbbb7,,,,10.16,11.4,,,,,
Covered Jar,Unidentified Designer,6014,(German),(German),(0),(0),(),Before 1934,Glass,"Overall: 3 1/8"" (8 cm)
.a (jar): 3 x 4 1/4 x 3 5/8"" (7.6 x 10.8 x 9.2 cm)
.b (cover): 3/16 x 4 1/4 x 3 5/8"" (0.5 x 10.8 x 9.2 cm)",Gift of Eimer & Amend,220.1934.a-b,Design,Architecture & Design,1934-04-01,N,2763,,,,,,,8.0,,,,,
Water Pitcher,Unidentified Designer,6018,(Swedish),(Swedish),(0),(0),(),1940s,Glass,"9 1/2 x 6"" (24.1 x 15.2 cm)","Gift of Swedish House, Inc.",221.1948,Design,Architecture & Design,1948-03-17,Y,2775,https://www.moma.org/collection/works/2775,https://www.moma.org/media/W1siZiIsIjIxMDc0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c93814be84c8eb0e,,,,15.24,24.1,,,,,
Measuring Flasks,Unidentified Designer,6011,,(),(0),(0),(),Before 1934,Glass,".a (flask): 6 3/4"" (17.1 cm)
.b (stopper): 1"" (2.5 cm)",Gift of Eimer & Amend,223.1934.1-2,Design,Architecture & Design,1934-04-01,Y,2795,https://www.moma.org/collection/works/2795,https://www.moma.org/media/W1siZiIsIjIxMDc1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e1e33d2a4ca660d8,,,,,17.145,,,,,
Dishes,Roberto Niederer,4300,(Swiss),(Swiss),(0),(0),(male),1956,Glass,".1: diam. 14 3/16"" (36 cm)
.2: diam. 10 3/4"" (27.3 cm)
.3: diam. 7 7/8"" (20 cm)",Phyllis B. Lambert Fund,223.1958.1-3,Design,Architecture & Design,1958-12-04,Y,2800,https://www.moma.org/collection/works/2800,https://www.moma.org/media/W1siZiIsIjUxNzkzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=08399cda3dd45f2b,,,,36.0,,,,,,
Stacking Tumblers,Unidentified Designer,6011,,(),(0),(0),(),Before 1978,Plastic,"Each: 3 1/8 x 3 1/16"" (7.9 x 7.7 cm)",Purchase,226.1978.1-6,Design,Architecture & Design,1978-02-27,Y,2829,https://www.moma.org/collection/works/2829,https://www.moma.org/media/W1siZiIsIjIyODg3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3c4fed8ddf4883d8,,,,7.7,7.9375,,,,,
Hydrometer Jar,Unidentified Designer,6011,,(),(0),(0),(),Before 1934,Glass,"h. 10"" (25.4 cm), diam. 11/16"" (1.8 cm); base diam. 1 15/16"" (4.9 cm)",Gift of Eimer & Amend,230.1934,Design,Architecture & Design,1934-04-01,Y,2859,https://www.moma.org/collection/works/2859,https://www.moma.org/media/W1siZiIsIjIxMDc4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8aff4a542a3efc49,"""MoMA, Floor 5, 511""",,,1.8,25.4,,,,,
